County Name,Rate or Count,Type of Drug Class,Type of Rate or Count Measure,Time Measure,Year,Time Period,Quarter Date Start,Notes,County Code Number,County Code Text,State FIPS Code,County FIPS Code,Latitude/Longitude
Fayette,28076,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q2,04/01/2018,,26,26,42,051,"(39.919447803, -79.6518963464)"
Union,1247.000785,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q3,07/01/2017,,60,60,42,119,"(40.9647313096, -77.0641580308)"
Greene,6673,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q4,10/01/2017,,30,30,42,059,"(39.8548039342, -80.2294381655)"
Washington,32687,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q3,07/01/2018,,63,63,42,125,"(40.1910966345, -80.2518008276)"
Huntingdon,1945.659581,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2016,2016 Q4,10/01/2016,,31,31,42,061,"(40.4161050032, -77.9827661036)"
Delaware,101256,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2016,2016 Q4,10/01/2016,,23,23,42,045,"(39.9165786652, -75.4062771212)"
Mifflin,10524,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2016,2016 Q4,10/01/2016,,44,44,42,087,"(40.6127492804, -77.6200308901)"
Luzerne,54642,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2018,2018 Q4,10/01/2018,,40,40,42,079,"(41.1783643884, -75.991996098)"
Perry,5706,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q2,04/01/2017,,50,50,42,099,"(40.4041531744, -77.2590738496)"
Mercer,2612.438479,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q2,04/01/2017,,43,43,42,085,"(41.302377765, -80.2600941079)"
Perry,5545,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q3,07/01/2017,,50,50,42,099,"(40.4041531744, -77.2590738496)"
Cambria,27592,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q2,04/01/2018,,11,11,42,021,"(40.4912749067, -78.7189417385)"
Cumberland,1173.090304,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q4,10/01/2018,,21,21,42,041,"(40.167598388, -77.268662705)"
Somerset,1890.981329,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q3,07/01/2018,,56,56,42,111,"(39.9714629901, -79.0310020611)"
Snyder,6811,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2016,2016 Q4,10/01/2016,,55,55,42,109,"(40.7711373692, -77.0725596804)"
Fulton,1901,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2018,2018 Q4,10/01/2018,,29,29,42,057,"(39.9248751086, -78.1148504535)"
Westmoreland,76376,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q3,07/01/2017,,65,65,42,129,"(40.3103149985, -79.471341176)"
Schuylkill,29373,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2016,2016 Q4,10/01/2016,,54,54,42,107,"(40.707512431, -76.223323851)"
Butler,1875.601257,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q3,07/01/2017,,10,10,42,019,"(40.9108318483, -79.9171177889)"
Dauphin,1588.04541,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q3,07/01/2017,,22,22,42,043,"(40.4197463597, -76.7796056802)"
Venango,8755,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q1,01/01/2018,,61,61,42,121,"(41.4034125863, -79.7628656104)"
Lycoming,1872.875326,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q3,07/01/2018,,41,41,42,081,"(41.3445979226, -77.069424568)"
Bradford,2117.890655,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2016,2016 Q3,07/01/2016,,8,08,42,015,"(41.7911781401, -76.5182562384)"
Somerset,16698,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q2,04/01/2017,,56,56,42,111,"(39.9714629901, -79.0310020611)"
Susquehanna,1009.393681,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q3,07/01/2018,,58,58,42,115,"(41.8205685982, -75.8025030296)"
Northampton,1379.80587,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q2,04/01/2018,,48,48,42,095,"(40.754595404, -75.3126372576)"
Chester,60911,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q4,10/01/2017,,15,15,42,029,"(39.9748705566, -75.7562649818)"
Clarion,6582,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2016,2016 Q4,10/01/2016,,16,16,42,031,"(41.1927912877, -79.4248360769)"
Philadelphia,269661,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q2,04/01/2017,,51,51,42,101,"(40.0044435384, -75.140236002)"
McKean,1823.130898,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q3,07/01/2018,,42,42,42,083,"(41.810370736, -78.5712201998)"
Sullivan,1335,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q3,07/01/2017,,57,57,42,113,"(41.4480993958, -76.5147922046)"
Luzerne,68085,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q2,04/01/2017,,40,40,42,079,"(41.1783643884, -75.991996098)"
Huntingdon,1836.627025,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q1,01/01/2017,,31,31,42,061,"(40.4161050032, -77.9827661036)"
Lebanon,1697.339611,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q4,10/01/2017,,38,38,42,075,"(40.3675970024, -76.4618257486)"
Pennsylvania,1744.985782,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q3,07/01/2017,,0,00,42,000,"(39.346129, -75.167756)"
Fulton,1908,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2018,2018 Q2,04/01/2018,,29,29,42,057,"(39.9248751086, -78.1148504535)"
Lackawanna,2882.554173,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2016,2016 Q3,07/01/2016,,35,35,42,069,"(41.4391006428, -75.6121834524)"
Lebanon,24274,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q3,07/01/2017,,38,38,42,075,"(40.3675970024, -76.4618257486)"
Lehigh,1285.969211,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q4,10/01/2018,,39,39,42,077,"(40.6146479416, -75.6009948118)"
Lancaster,1516.071932,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2016,2016 Q4,10/01/2016,,36,36,42,071,"(40.0459079619, -76.2513876838)"
Northampton,43984,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q4,10/01/2018,,48,48,42,095,"(40.754595404, -75.3126372576)"
Allegheny,2343.031508,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q2,04/01/2017,,2,02,42,003,"(40.4673554298, -79.9861984282)"
York,56889,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q2,04/01/2018,,67,67,42,133,"(39.9219253124, -76.7257605231)"
Montour,2490.696147,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q4,10/01/2018,,47,47,42,093,"(41.0280182438, -76.6647052668)"
Somerset,2114.065583,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q4,10/01/2017,,56,56,42,111,"(39.9714629901, -79.0310020611)"
Carbon,1431.099557,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q2,04/01/2018,,13,13,42,025,"(40.9193670081, -75.7110703866)"
Crawford,2502.582435,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2016,2016 Q3,07/01/2016,,20,20,42,039,"(41.6854690692, -80.1132108295)"
Cameron,955,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q2,04/01/2017,,12,12,42,023,"(41.4388026531, -78.2091693241)"
Susquehanna,1523.728193,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q4,10/01/2017,,58,58,42,115,"(41.8205685982, -75.8025030296)"
Warren,2749.438967,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q1,01/01/2017,,62,62,42,123,"(41.8167523652, -79.278581578)"
Warren,1819.007035,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2016,2016 Q4,10/01/2016,,62,62,42,123,"(41.8167523652, -79.278581578)"
Clinton,8870,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q4,10/01/2017,,18,18,42,035,"(41.2328627374, -77.6428376046)"
Potter,2119.985716,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q2,04/01/2017,,53,53,42,105,"(41.7442064382, -77.8987922939)"
Franklin,28746,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2016,2016 Q4,10/01/2016,,28,28,42,055,"(39.9278619704, -77.7239884483)"
Clearfield,17880,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q3,07/01/2018,,17,17,42,033,"(41.0004290024, -78.4755834299)"
Somerset,1829.908323,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2016,2016 Q3,07/01/2016,,56,56,42,111,"(39.9714629901, -79.0310020611)"
Franklin,20372,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q4,10/01/2018,,28,28,42,055,"(39.9278619704, -77.7239884483)"
Indiana,1560.156793,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q3,07/01/2018,,32,32,42,063,"(40.6529549748, -79.0933349286)"
Allegheny,2030.2065,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q1,01/01/2018,,2,02,42,003,"(40.4673554298, -79.9861984282)"
Centre,813.8448297,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q3,07/01/2018,,14,14,42,027,"(40.9193135008, -77.8250011212)"
Bradford,11862,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2016,2016 Q4,10/01/2016,,8,08,42,015,"(41.7911781401, -76.5182562384)"
Wayne,8820,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q4,10/01/2018,,64,64,42,127,"(41.6496980525, -75.3051535022)"
Berks,1405.658436,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q1,01/01/2018,,6,06,42,011,"(40.4193963513, -75.9307732705)"
Warren,2789.782899,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2016,2016 Q4,10/01/2016,,62,62,42,123,"(41.8167523652, -79.278581578)"
Luzerne,2062.878337,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q3,07/01/2017,,40,40,42,079,"(41.1783643884, -75.991996098)"
Clarion,5663,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q2,04/01/2018,,16,16,42,031,"(41.1927912877, -79.4248360769)"
Adams,15745,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2018,2018 Q1,01/01/2018,,1,01,42,001,"(39.8720956503, -77.2222427076)"
Clarion,2053.668938,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q1,01/01/2017,,16,16,42,031,"(41.1927912877, -79.4248360769)"
Northumberland,18428,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2018,2018 Q2,04/01/2018,,49,49,42,097,"(40.8515092572, -76.7118842273)"
Dauphin,1828.007689,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2016,2016 Q4,10/01/2016,,22,22,42,043,"(40.4197463597, -76.7796056802)"
Monroe,1515.537412,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q1,01/01/2018,,45,45,42,089,"(41.0609178653, -75.3408360302)"
Wyoming,3504.135861,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2016,2016 Q3,07/01/2016,,66,66,42,131,"(41.5189248803, -76.0181300338)"
Columbia,13838,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q2,04/01/2017,,19,19,42,037,"(41.0491208559, -76.4100217975)"
Northampton,1658.278539,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2016,2016 Q3,07/01/2016,,48,48,42,095,"(40.754595404, -75.3126372576)"
Northumberland,15263,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q3,07/01/2018,,49,49,42,097,"(40.8515092572, -76.7118842273)"
Lycoming,2415.210689,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2016,2016 Q4,10/01/2016,,41,41,42,081,"(41.3445979226, -77.069424568)"
Delaware,1432.009435,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q1,01/01/2018,,23,23,42,045,"(39.9165786652, -75.4062771212)"
Cumberland,34049,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q2,04/01/2018,,21,21,42,041,"(40.167598388, -77.268662705)"
Montour,4876,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q1,01/01/2018,,47,47,42,093,"(41.0280182438, -76.6647052668)"
Pennsylvania,2179426,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q4,10/01/2017,,0,00,42,000,"(39.346129, -75.167756)"
Erie,54476,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q4,10/01/2017,,25,25,42,049,"(41.9941378702, -80.0407591036)"
Fulton,2877,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2016,2016 Q3,07/01/2016,,29,29,42,057,"(39.9248751086, -78.1148504535)"
Fulton,2482,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q2,04/01/2017,,29,29,42,057,"(39.9248751086, -78.1148504535)"
Bucks,1369.622546,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q3,07/01/2018,,9,09,42,017,"(40.335011331, -75.1129124111)"
